core.externalId,core.name,core.description,core.businessDescription,core.businessName,core.reference,esri.arcgis.custom.Type,esri.arcgis.custom.alias,esri.arcgis.custom.defaultValue,esri.arcgis.custom.domain,esri.arcgis.custom.editable,esri.arcgis.custom.modelName,esri.arcgis.custom.nullable,core.Position
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/SHAPE_LENG,SHAPE_LENG,,,,FALSE,esriFieldTypeDouble,SHAPE_LENG,,,True,SHAPE_LENG,True,24
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/SHAPE_Le_1,SHAPE_Le_1,,,,FALSE,esriFieldTypeDouble,SHAPE_Le_1,,,True,SHAPE_Le_1,True,25
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,26
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/BEGIN_MP,BEGIN_MP,,,,FALSE,esriFieldTypeDouble,BEGIN_MP,,,,,,2
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/END_MP,END_MP,,,,FALSE,esriFieldTypeDouble,END_MP,,,,,,3
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/ROW_OWNER,ROW_OWNER,,,,FALSE,esriFieldTypeString,ROW_OWNER,,,,,,4
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/FREIGHT_OP,FREIGHT_OP,,,,FALSE,esriFieldTypeString,FREIGHT_OP,,,,,,5
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/SUBDIVISIO,SUBDIVISIO,,,,FALSE,esriFieldTypeString,SUBDIVISIO,,,,,,6
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/SHRTLN_NAM,SHRTLN_NAM,,,,FALSE,esriFieldTypeString,SHRTLN_NAM,,,,,,7
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/SHRTLN_COD,SHRTLN_COD,,,,FALSE,esriFieldTypeString,SHRTLN_COD,,,,,,8
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/PASS_OP,PASS_OP,,,,FALSE,esriFieldTypeString,PASS_OP,,,,,,9
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/PASS_NETWO,PASS_NETWO,,,,FALSE,esriFieldTypeString,PASS_NETWO,,,,,,10
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/COMM_OP,COMM_OP,,,,FALSE,esriFieldTypeString,COMM_OP,,,,,,11
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/COMM_NETWO,COMM_NETWO,,,,FALSE,esriFieldTypeString,COMM_NETWO,,,,,,12
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/RECR_OP,RECR_OP,,,,FALSE,esriFieldTypeString,RECR_OP,,,,,,13
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/RECR_NETWO,RECR_NETWO,,,,FALSE,esriFieldTypeString,RECR_NETWO,,,,,,14
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/STATUS,STATUS,,,,FALSE,esriFieldTypeString,STATUS,,,,,,15
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/RR_CLSS,RR_CLSS,,,,FALSE,esriFieldTypeString,RR_CLSS,,"{'type': 'codedValue', 'name': 'RR_Class', 'description': 'Railroad Classes', 'codedValues': [{'name': 'Class I railroads', 'code': 'I'}, {'name': 'Local or regional railroads', 'code': 'Loc'}, {'name': 'Switching and terminal railroads', 'code': 'SWT'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",,,,16
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/TRK_CLSS,TRK_CLSS,,,,FALSE,esriFieldTypeSmallInteger,TRK_CLSS,,,,,,17
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/PASS_SPEED,PASS_SPEED,,,,FALSE,esriFieldTypeSmallInteger,PASS_SPEED,,,,,,18
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/FRT_SPEED,FRT_SPEED,,,,FALSE,esriFieldTypeSmallInteger,FRT_SPEED,,,,,,19
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/FRT_DNS,FRT_DNS,,,,FALSE,esriFieldTypeSmallInteger,FRT_DNS,,,,,,20
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/NUM_TRACK,NUM_TRACK,,,,FALSE,esriFieldTypeString,NUM_TRACK,,,,,,21
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/STRACNET,STRACNET,,,,FALSE,esriFieldTypeString,STRACNET,,,,,,22
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/CR63,CR63,,,,FALSE,esriFieldTypeString,CR63,,,,,,23
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/SHAPE_LENG,SHAPE_LENG,,,,FALSE,esriFieldTypeDouble,SHAPE_LENG,,,,,,24
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/SHAPE_Le_1,SHAPE_Le_1,,,,FALSE,esriFieldTypeDouble,SHAPE_Le_1,,,,,,25
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,26
arcgis/CHrailroad/Rail_Lines_BNSF_UPRR/0/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,27
arcgis/CHrailroad/Rail_Mileposts/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHrailroad/Rail_Mileposts/0/ROW_OWNER,ROW_OWNER,,,,FALSE,esriFieldTypeString,ROW_OWNER,,,True,ROW_OWNER,True,2
arcgis/CHrailroad/Rail_Mileposts/0/SUBDIVISIO,SUBDIVISIO,,,,FALSE,esriFieldTypeString,SUBDIVISIO,,,True,SUBDIVISIO,True,3
arcgis/CHrailroad/Rail_Mileposts/0/MP,MP,,,,FALSE,esriFieldTypeDouble,MP,,,True,MP,True,4
arcgis/CHrailroad/Rail_Mileposts/0/STATION,STATION,,,,FALSE,esriFieldTypeString,STATION,,,True,STATION,True,5
arcgis/CHrailroad/Rail_Mileposts/0/CRT_MILES,CRT_MILES,,,,FALSE,esriFieldTypeDouble,CRT_MILES,,,True,CRT_MILES,True,6
arcgis/CHrailroad/Rail_Mileposts/0/TC,TC,,,,FALSE,esriFieldTypeString,TC,,,True,TC,True,7
arcgis/CHrailroad/Rail_Mileposts/0/DIST,DIST,,,,FALSE,esriFieldTypeString,DIST,,,True,DIST,True,8
arcgis/CHrailroad/Rail_Mileposts/0/CO,CO,,,,FALSE,esriFieldTypeString,CO,,,True,CO,True,9
arcgis/CHrailroad/Rail_Mileposts/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHrailroad/Rail_Mileposts/0/ROW_OWNER,ROW_OWNER,,,,FALSE,esriFieldTypeString,ROW_OWNER,,,,,,2
arcgis/CHrailroad/Rail_Mileposts/0/SUBDIVISIO,SUBDIVISIO,,,,FALSE,esriFieldTypeString,SUBDIVISIO,,,,,,3
arcgis/CHrailroad/Rail_Mileposts/0/MP,MP,,,,FALSE,esriFieldTypeDouble,MP,,,,,,4
arcgis/CHrailroad/Rail_Mileposts/0/STATION,STATION,,,,FALSE,esriFieldTypeString,STATION,,,,,,5
arcgis/CHrailroad/Rail_Mileposts/0/CRT_MILES,CRT_MILES,,,,FALSE,esriFieldTypeDouble,CRT_MILES,,,,,,6
arcgis/CHrailroad/Rail_Mileposts/0/TC,TC,,,,FALSE,esriFieldTypeString,TC,,,,,,7
arcgis/CHrailroad/Rail_Mileposts/0/DIST,DIST,,,,FALSE,esriFieldTypeString,DIST,,,,,,8
arcgis/CHrailroad/Rail_Mileposts/0/CO,CO,,,,FALSE,esriFieldTypeString,CO,,,,,,9
arcgis/CHrailroad/Rail_Mileposts/0/SHAPE,SHAPE,,,,FALSE,esriFieldTypeGeometry,SHAPE,,,,,,10
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/route_id,route_id,,,,FALSE,esriFieldTypeString,route_id,,,True,route_id,True,2
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/direction_id,direction_id,,,,FALSE,esriFieldTypeDouble,direction_id,,,True,direction_id,True,3
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/time_period,time_period,,,,FALSE,esriFieldTypeString,time_period,,,True,time_period,True,4
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/speed_mph,speed_mph,,,,FALSE,esriFieldTypeDouble,speed_mph,,,True,speed_mph,True,5
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/district_name,district_name,,,,FALSE,esriFieldTypeString,district_name,,,True,district_name,True,6
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/org_id,org_id,,,,FALSE,esriFieldTypeString,org_id,,,True,org_id,True,7
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/agency,agency,,,,FALSE,esriFieldTypeString,agency,,,True,agency,True,8
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/base64_url,base64_url,,,,FALSE,esriFieldTypeString,base64_url,,,True,base64_url,True,9
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/route_name,route_name,,,,FALSE,esriFieldTypeDouble,route_name,,,True,route_name,True,10
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,11
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/route_id,route_id,,,,FALSE,esriFieldTypeString,route_id,,,,,,2
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/direction_id,direction_id,,,,FALSE,esriFieldTypeDouble,direction_id,,,,,,3
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/time_period,time_period,,,,FALSE,esriFieldTypeString,time_period,,,,,,4
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/speed_mph,speed_mph,,,,FALSE,esriFieldTypeDouble,speed_mph,,,,,,5
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/district_name,district_name,,,,FALSE,esriFieldTypeString,district_name,,,,,,6
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/org_id,org_id,,,,FALSE,esriFieldTypeString,org_id,,,,,,7
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/agency,agency,,,,FALSE,esriFieldTypeString,agency,,,,,,8
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/base64_url,base64_url,,,,FALSE,esriFieldTypeString,base64_url,,,,,,9
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/route_name,route_name,,,,FALSE,esriFieldTypeDouble,route_name,,,,,,10
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,11
arcgis/CHrailroad/Speeds_by_Route_Time_of_Day/0/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,12
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/route_id,route_id,,,,FALSE,esriFieldTypeString,route_id,,,True,route_id,True,2
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/direction_id,direction_id,,,,FALSE,esriFieldTypeDouble,direction_id,,,True,direction_id,True,3
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/stop_pair,stop_pair,,,,FALSE,esriFieldTypeString,stop_pair,,,True,stop_pair,True,4
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/stop_pair_name,stop_pair_name,,,,FALSE,esriFieldTypeString,stop_pair_name,,,True,stop_pair_name,True,5
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/time_period,time_period,,,,FALSE,esriFieldTypeString,time_period,,,True,time_period,True,6
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/p50_mph,p50_mph,,,,FALSE,esriFieldTypeDouble,p50_mph,,,True,p50_mph,True,7
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/n_trips,n_trips,,,,FALSE,esriFieldTypeDouble,n_trips,,,True,n_trips,True,8
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/p20_mph,p20_mph,,,,FALSE,esriFieldTypeDouble,p20_mph,,,True,p20_mph,True,9
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/p80_mph,p80_mph,,,,FALSE,esriFieldTypeDouble,p80_mph,,,True,p80_mph,True,10
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/district_name,district_name,,,,FALSE,esriFieldTypeString,district_name,,,True,district_name,True,11
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/org_id,org_id,,,,FALSE,esriFieldTypeString,org_id,,,True,org_id,True,12
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/agency,agency,,,,FALSE,esriFieldTypeString,agency,,,True,agency,True,13
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/base64_url,base64_url,,,,FALSE,esriFieldTypeString,base64_url,,,True,base64_url,True,14
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,15
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/route_id,route_id,,,,FALSE,esriFieldTypeString,route_id,,,,,,2
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/direction_id,direction_id,,,,FALSE,esriFieldTypeDouble,direction_id,,,,,,3
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/stop_pair,stop_pair,,,,FALSE,esriFieldTypeString,stop_pair,,,,,,4
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/stop_pair_name,stop_pair_name,,,,FALSE,esriFieldTypeString,stop_pair_name,,,,,,5
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/time_period,time_period,,,,FALSE,esriFieldTypeString,time_period,,,,,,6
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/p50_mph,p50_mph,,,,FALSE,esriFieldTypeDouble,p50_mph,,,,,,7
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/n_trips,n_trips,,,,FALSE,esriFieldTypeDouble,n_trips,,,,,,8
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/p20_mph,p20_mph,,,,FALSE,esriFieldTypeDouble,p20_mph,,,,,,9
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/p80_mph,p80_mph,,,,FALSE,esriFieldTypeDouble,p80_mph,,,,,,10
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/district_name,district_name,,,,FALSE,esriFieldTypeString,district_name,,,,,,11
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/org_id,org_id,,,,FALSE,esriFieldTypeString,org_id,,,,,,12
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/agency,agency,,,,FALSE,esriFieldTypeString,agency,,,,,,13
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/base64_url,base64_url,,,,FALSE,esriFieldTypeString,base64_url,,,,,,14
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,15
arcgis/CHrailroad/Speeds_by_Stop_Segments/0/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,16
arcgis/CHrailroad/Tunnels/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHrailroad/Tunnels/0/ROW_OWNER,ROW_OWNER,,,,FALSE,esriFieldTypeString,ROW_OWNER,,,True,ROW_OWNER,True,2
arcgis/CHrailroad/Tunnels/0/SUBDIVISIO,SUBDIVISIO,,,,FALSE,esriFieldTypeString,SUBDIVISIO,,,True,SUBDIVISIO,True,3
arcgis/CHrailroad/Tunnels/0/MP,MP,,,,FALSE,esriFieldTypeDouble,MP,,,True,MP,True,4
arcgis/CHrailroad/Tunnels/0/TUNNEL_NO,TUNNEL_NO,,,,FALSE,esriFieldTypeDouble,TUNNEL_NO,,,True,TUNNEL_NO,True,5
arcgis/CHrailroad/Tunnels/0/TUNNEL_LEN,TUNNEL_LEN,,,,FALSE,esriFieldTypeDouble,TUNNEL_LEN,,,True,TUNNEL_LEN,True,6
arcgis/CHrailroad/Tunnels/0/SHAPE_LENG,SHAPE_LENG,,,,FALSE,esriFieldTypeDouble,SHAPE_LENG,,,True,SHAPE_LENG,True,7
arcgis/CHrailroad/Tunnels/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,SHAPE.STLength(),,,False,SHAPE.STLength(),True,8
arcgis/CHrailroad/Tunnels/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/CHrailroad/Tunnels/0/ROW_OWNER,ROW_OWNER,,,,FALSE,esriFieldTypeString,ROW_OWNER,,,,,,2
arcgis/CHrailroad/Tunnels/0/SUBDIVISIO,SUBDIVISIO,,,,FALSE,esriFieldTypeString,SUBDIVISIO,,,,,,3
arcgis/CHrailroad/Tunnels/0/MP,MP,,,,FALSE,esriFieldTypeDouble,MP,,,,,,4
arcgis/CHrailroad/Tunnels/0/TUNNEL_NO,TUNNEL_NO,,,,FALSE,esriFieldTypeDouble,TUNNEL_NO,,,,,,5
arcgis/CHrailroad/Tunnels/0/TUNNEL_LEN,TUNNEL_LEN,,,,FALSE,esriFieldTypeDouble,TUNNEL_LEN,,,,,,6
arcgis/CHrailroad/Tunnels/0/SHAPE_LENG,SHAPE_LENG,,,,FALSE,esriFieldTypeDouble,SHAPE_LENG,,,,,,7
arcgis/CHrailroad/Tunnels/0/SHAPE,SHAPE,,,,FALSE,esriFieldTypeGeometry,SHAPE,,,,,,8
arcgis/CHrailroad/Tunnels/0/SHAPE.STLength(),SHAPE.STLength(),,,,FALSE,esriFieldTypeDouble,SHAPE.STLength(),,,,,,9
arcgis/D12/D12_Adopt_a_Highway/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/D12/D12_Adopt_a_Highway/0/DynSegPM,DynSegPM,,,,FALSE,esriFieldTypeString,DynSegPM,,,True,DynSegPM,True,2
arcgis/D12/D12_Adopt_a_Highway/0/Object_ID,Object_ID,,,,FALSE,esriFieldTypeString,Object_ID,,,True,Object_ID,True,3
arcgis/D12/D12_Adopt_a_Highway/0/County,County,,,,FALSE,esriFieldTypeString,County,,,True,County,True,4
arcgis/D12/D12_Adopt_a_Highway/0/Route,Route,,,,FALSE,esriFieldTypeString,Route,,,True,Route,True,5
arcgis/D12/D12_Adopt_a_Highway/0/Begin_PM,Begin_PM,,,,FALSE,esriFieldTypeString,Begin_PM,,,True,Begin_PM,True,6
arcgis/D12/D12_Adopt_a_Highway/0/End_PM,End_PM,,,,FALSE,esriFieldTypeString,End_PM,,,True,End_PM,True,7
arcgis/D12/D12_Adopt_a_Highway/0/Direction,Direction,,,,FALSE,esriFieldTypeString,Direction,,,True,Direction,True,8
arcgis/D12/D12_Adopt_a_Highway/0/ALG,ALG,,,,FALSE,esriFieldTypeString,ALG,,,True,ALG,True,9
arcgis/D12/D12_Adopt_a_Highway/0/Map_Type,Map_Type,,,,FALSE,esriFieldTypeString,Map_Type,,,True,Map_Type,True,10
arcgis/D12/D12_Adopt_a_Highway/0/Adopters,Adopters,,,,FALSE,esriFieldTypeString,Adopters,,,True,Adopters,True,11
arcgis/D12/D12_Adopt_a_Highway/0/Site,Site,,,,FALSE,esriFieldTypeString,Site,,,True,Site,True,12
arcgis/D12/D12_Adopt_a_Highway/0/Type,Type,,,,FALSE,esriFieldTypeString,Type,,,True,Type,True,13
arcgis/D12/D12_Adopt_a_Highway/0/Crew,Crew,,,,FALSE,esriFieldTypeString,Crew,,,True,Crew,True,14
arcgis/D12/D12_Adopt_a_Highway/0/Status,Status,,,,FALSE,esriFieldTypeString,Status,,,True,Status,True,15
arcgis/D12/D12_Adopt_a_Highway/0/BegPM_Desc,BegPM_Desc,,,,FALSE,esriFieldTypeString,BegPM_Desc,,,True,BegPM_Desc,True,16
arcgis/D12/D12_Adopt_a_Highway/0/EndPM_Desc,EndPM_Desc,,,,FALSE,esriFieldTypeString,EndPM_Desc,,,True,EndPM_Desc,True,17
arcgis/D12/D12_Adopt_a_Highway/0/Total_PM,Total_PM,,,,FALSE,esriFieldTypeString,Total_PM,,,True,Total_PM,True,18
arcgis/D12/D12_Adopt_a_Highway/0/City,City,,,,FALSE,esriFieldTypeString,City,,,True,City,True,19
arcgis/D12/D12_Adopt_a_Highway/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,20
arcgis/D12/D12_Adopt_a_Highway/1/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/D12/D12_Adopt_a_Highway/1/DynSegPM,DynSegPM,,,,FALSE,esriFieldTypeString,DynSegPM,,,True,DynSegPM,True,2
arcgis/D12/D12_Adopt_a_Highway/1/Object_ID,Object_ID,,,,FALSE,esriFieldTypeString,Object_ID,,,True,Object_ID,True,3
arcgis/D12/D12_Adopt_a_Highway/1/County,County,,,,FALSE,esriFieldTypeString,County,,,True,County,True,4
arcgis/D12/D12_Adopt_a_Highway/1/Route,Route,,,,FALSE,esriFieldTypeString,Route,,,True,Route,True,5
arcgis/D12/D12_Adopt_a_Highway/1/Begin_PM,Begin_PM,,,,FALSE,esriFieldTypeString,Begin_PM,,,True,Begin_PM,True,6
arcgis/D12/D12_Adopt_a_Highway/1/End_PM,End_PM,,,,FALSE,esriFieldTypeString,End_PM,,,True,End_PM,True,7
arcgis/D12/D12_Adopt_a_Highway/1/Direction,Direction,,,,FALSE,esriFieldTypeString,Direction,,,True,Direction,True,8
arcgis/D12/D12_Adopt_a_Highway/1/ALG,ALG,,,,FALSE,esriFieldTypeString,ALG,,,True,ALG,True,9
arcgis/D12/D12_Adopt_a_Highway/1/Map_Type,Map_Type,,,,FALSE,esriFieldTypeString,Map_Type,,,True,Map_Type,True,10
arcgis/D12/D12_Adopt_a_Highway/1/Adopters,Adopters,,,,FALSE,esriFieldTypeString,Adopters,,,True,Adopters,True,11
arcgis/D12/D12_Adopt_a_Highway/1/Site,Site,,,,FALSE,esriFieldTypeString,Site,,,True,Site,True,12
arcgis/D12/D12_Adopt_a_Highway/1/Type,Type,,,,FALSE,esriFieldTypeString,Type,,,True,Type,True,13
arcgis/D12/D12_Adopt_a_Highway/1/Crew,Crew,,,,FALSE,esriFieldTypeString,Crew,,,True,Crew,True,14
arcgis/D12/D12_Adopt_a_Highway/1/Status,Status,,,,FALSE,esriFieldTypeString,Status,,,True,Status,True,15
arcgis/D12/D12_Adopt_a_Highway/1/BegPM_Desc,BegPM_Desc,,,,FALSE,esriFieldTypeString,BegPM_Desc,,,True,BegPM_Desc,True,16
arcgis/D12/D12_Adopt_a_Highway/1/EndPM_Desc,EndPM_Desc,,,,FALSE,esriFieldTypeString,EndPM_Desc,,,True,EndPM_Desc,True,17
arcgis/D12/D12_Adopt_a_Highway/1/Total_PM,Total_PM,,,,FALSE,esriFieldTypeString,Total_PM,,,True,Total_PM,True,18
arcgis/D12/D12_Adopt_a_Highway/1/City,City,,,,FALSE,esriFieldTypeString,City,,,True,City,True,19
arcgis/D12/D12_Adopt_a_Highway/1/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/D12/D12_Adopt_a_Highway/1/DynSegPM,DynSegPM,,,,FALSE,esriFieldTypeString,DynSegPM,,,,,,2
arcgis/D12/D12_Adopt_a_Highway/1/Object_ID,Object_ID,,,,FALSE,esriFieldTypeString,Object_ID,,,,,,3
arcgis/D12/D12_Adopt_a_Highway/1/County,County,,,,FALSE,esriFieldTypeString,County,,,,,,4
arcgis/D12/D12_Adopt_a_Highway/1/Route,Route,,,,FALSE,esriFieldTypeString,Route,,,,,,5
arcgis/D12/D12_Adopt_a_Highway/1/Begin_PM,Begin_PM,,,,FALSE,esriFieldTypeString,Begin_PM,,,,,,6
arcgis/D12/D12_Adopt_a_Highway/1/End_PM,End_PM,,,,FALSE,esriFieldTypeString,End_PM,,,,,,7
arcgis/D12/D12_Adopt_a_Highway/1/Direction,Direction,,,,FALSE,esriFieldTypeString,Direction,,,,,,8
arcgis/D12/D12_Adopt_a_Highway/1/ALG,ALG,,,,FALSE,esriFieldTypeString,ALG,,,,,,9
arcgis/D12/D12_Adopt_a_Highway/1/Map_Type,Map_Type,,,,FALSE,esriFieldTypeString,Map_Type,,,,,,10
arcgis/D12/D12_Adopt_a_Highway/1/Adopters,Adopters,,,,FALSE,esriFieldTypeString,Adopters,,,,,,11
arcgis/D12/D12_Adopt_a_Highway/1/Site,Site,,,,FALSE,esriFieldTypeString,Site,,,,,,12
arcgis/D12/D12_Adopt_a_Highway/1/Type,Type,,,,FALSE,esriFieldTypeString,Type,,,,,,13
arcgis/D12/D12_Adopt_a_Highway/1/Crew,Crew,,,,FALSE,esriFieldTypeString,Crew,,,,,,14
arcgis/D12/D12_Adopt_a_Highway/1/Status,Status,,,,FALSE,esriFieldTypeString,Status,,,,,,15
arcgis/D12/D12_Adopt_a_Highway/1/BegPM_Desc,BegPM_Desc,,,,FALSE,esriFieldTypeString,BegPM_Desc,,,,,,16
arcgis/D12/D12_Adopt_a_Highway/1/EndPM_Desc,EndPM_Desc,,,,FALSE,esriFieldTypeString,EndPM_Desc,,,,,,17
arcgis/D12/D12_Adopt_a_Highway/1/Total_PM,Total_PM,,,,FALSE,esriFieldTypeString,Total_PM,,,,,,18
arcgis/D12/D12_Adopt_a_Highway/1/City,City,,,,FALSE,esriFieldTypeString,City,,,,,,19
arcgis/D12/D12_Adopt_a_Highway/1/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,20
arcgis/D12/D12_Adopt_a_Highway/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/D12/D12_Adopt_a_Highway/0/DynSegPM,DynSegPM,,,,FALSE,esriFieldTypeString,DynSegPM,,,,,,2
arcgis/D12/D12_Adopt_a_Highway/0/Object_ID,Object_ID,,,,FALSE,esriFieldTypeString,Object_ID,,,,,,3
arcgis/D12/D12_Adopt_a_Highway/0/County,County,,,,FALSE,esriFieldTypeString,County,,,,,,4
arcgis/D12/D12_Adopt_a_Highway/0/Route,Route,,,,FALSE,esriFieldTypeString,Route,,,,,,5
arcgis/D12/D12_Adopt_a_Highway/0/Begin_PM,Begin_PM,,,,FALSE,esriFieldTypeString,Begin_PM,,,,,,6
arcgis/D12/D12_Adopt_a_Highway/0/End_PM,End_PM,,,,FALSE,esriFieldTypeString,End_PM,,,,,,7
